order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
81713,1550,2025-11-23,258,5,24.36,121.80,Completed,2025-11-26
81714,3671,2023-01-29,245,4,1886.12,7544.48,Pending,
81715,1993,2025-11-26,32,5,1981.62,9908.10,Pending,
81716,1471,2023-01-04,236,4,1950.20,7800.80,Completed,2023-01-06
81717,866,2025-08-14,276,2,1700.73,3401.46,Pending,
81718,8660,2024-03-03,396,3,1636.82,4910.46,Pending,
81719,3989,2023-07-23,445,10,1200.20,12002.00,Pending,
81720,217,2023-10-06,396,6,1636.82,9820.92,Cancelled,
81721,5003,2024-04-24,454,1,924.29,924.29,Cancelled,
81722,4182,2025-06-14,447,3,644.93,1934.79,Pending,
81723,6341,2025-02-03,165,7,546.86,3828.02,Cancelled,
81724,3705,2023-01-06,210,9,190.91,1718.19,Pending,
81725,5866,2024-07-14,159,2,76.01,152.02,Pending,
81726,8684,2025-09-22,161,2,918.88,1837.76,Cancelled,
81727,2889,2024-02-02,172,1,1367.13,1367.13,Pending,
81728,783,2023-08-28,352,2,215.99,431.98,Cancelled,
81729,3915,2024-01-26,177,5,1461.37,7306.85,Cancelled,
81730,4113,2024-04-19,175,3,1812.29,5436.87,Pending,
81731,6762,2024-03-02,251,5,622.17,3110.85,Cancelled,
81732,6100,2025-05-21,350,3,1211.15,3633.45,Cancelled,
81733,8206,2023-05-08,116,8,291.32,2330.56,Pending,
81734,1520,2023-05-18,175,8,1812.29,14498.32,Pending,
81735,361,2025-05-01,80,7,1185.12,8295.84,Pending,
81736,9751,2023-06-22,182,10,698.77,6987.70,Cancelled,
81737,1378,2025-04-25,472,1,1927.65,1927.65,Completed,2025-04-25
81738,6408,2024-01-21,454,9,924.29,8318.61,Cancelled,
81739,118,2024-11-28,243,5,45.69,228.45,Pending,
81740,648,2025-06-20,387,2,438.87,877.74,Cancelled,
81741,3578,2024-07-10,154,4,385.18,1540.72,Cancelled,
81742,6136,2023-07-13,185,1,1157.44,1157.44,Completed,2023-07-16
81743,8503,2023-12-21,250,5,991.43,4957.15,Pending,
81744,1771,2024-05-04,5,6,1726.24,10357.44,Cancelled,
81745,4932,2023-11-10,134,10,1635.69,16356.90,Pending,
81746,2555,2024-12-21,142,10,1629.68,16296.80,Completed,2024-12-24
81747,3556,2025-06-16,421,5,1590.37,7951.85,Pending,
81748,412,2024-11-01,339,3,459.95,1379.85,Completed,2024-11-01
81749,2142,2025-07-29,259,7,1514.41,10600.87,Pending,
81750,3051,2024-06-10,278,4,1215.12,4860.48,Completed,2024-06-11
81751,5601,2024-09-04,333,3,1027.51,3082.53,Pending,
81752,1948,2025-12-13,278,1,1215.12,1215.12,Cancelled,
81753,6876,2024-07-09,247,2,632.18,1264.36,Completed,2024-07-09
81754,774,2025-04-22,441,1,1357.19,1357.19,Cancelled,
81755,5296,2024-10-27,166,8,236.15,1889.20,Pending,
81756,8150,2024-11-25,34,5,1689.25,8446.25,Cancelled,
81757,396,2024-07-20,45,2,1505.85,3011.70,Cancelled,
81758,220,2025-01-08,390,9,1207.41,10866.69,Pending,
81759,3541,2025-10-13,352,3,215.99,647.97,Completed,2025-10-15
81760,406,2023-11-04,324,3,494.81,1484.43,Cancelled,
81761,1417,2024-01-21,278,3,1215.12,3645.36,Cancelled,
81762,9006,2023-02-01,104,1,1232.37,1232.37,Cancelled,
81763,6656,2024-11-29,482,7,927.32,6491.24,Pending,
81764,833,2023-09-07,198,2,301.62,603.24,Pending,
81765,9629,2023-03-03,38,5,1512.23,7561.15,Completed,2023-03-06
81766,3935,2024-07-04,448,10,1981.98,19819.80,Completed,2024-07-04
81767,405,2025-04-08,366,4,1557.78,6231.12,Completed,2025-04-09
81768,2738,2024-02-11,10,7,962.35,6736.45,Cancelled,
81769,3461,2023-10-06,292,2,1680.19,3360.38,Pending,
81770,3482,2025-11-17,116,7,291.32,2039.24,Cancelled,
81771,427,2024-01-01,250,6,991.43,5948.58,Cancelled,
81772,3382,2023-03-10,283,3,1713.30,5139.90,Completed,2023-03-10
81773,6807,2024-08-26,266,10,537.94,5379.40,Pending,
81774,1736,2025-08-10,439,2,1516.84,3033.68,Completed,2025-08-13
81775,2277,2024-07-16,381,1,1282.35,1282.35,Cancelled,
81776,5942,2025-07-04,355,1,359.74,359.74,Completed,2025-07-07
81777,1792,2024-09-15,436,6,468.92,2813.52,Pending,
81778,2450,2024-05-10,418,5,1941.61,9708.05,Cancelled,
81779,7990,2023-03-22,283,5,1713.30,8566.50,Cancelled,
81780,9921,2024-07-08,236,3,1950.20,5850.60,Cancelled,
81781,1664,2025-05-27,412,4,519.28,2077.12,Pending,
81782,9000,2024-11-05,180,8,348.67,2789.36,Pending,
81783,6266,2025-11-23,426,5,1500.04,7500.20,Completed,2025-11-24
81784,6032,2025-08-29,235,6,168.23,1009.38,Pending,
81785,5362,2025-08-04,274,1,1798.96,1798.96,Cancelled,
81786,5044,2023-12-31,68,8,508.35,4066.80,Completed,2024-01-03
81787,1466,2024-09-29,202,8,1967.89,15743.12,Completed,2024-10-01
81788,22,2024-12-06,342,7,550.00,3850.00,Completed,2024-12-06
81789,8700,2023-12-06,255,9,1230.53,11074.77,Completed,2023-12-07
81790,2609,2025-02-27,298,2,261.78,523.56,Completed,2025-02-27
81791,5012,2023-01-16,163,4,165.66,662.64,Completed,2023-01-19
81792,4263,2023-09-25,389,9,795.97,7163.73,Pending,
81793,1914,2024-08-06,377,3,622.91,1868.73,Cancelled,
81794,8075,2023-11-17,103,3,1467.13,4401.39,Pending,
81795,87,2023-06-18,280,1,1519.36,1519.36,Pending,
81796,960,2025-07-23,210,1,190.91,190.91,Pending,
81797,911,2023-07-20,470,9,241.50,2173.50,Cancelled,
81798,9284,2025-04-06,229,5,1720.05,8600.25,Cancelled,
81799,7810,2023-03-31,74,3,1105.48,3316.44,Completed,2023-03-31
81800,7105,2025-04-25,168,2,768.49,1536.98,Cancelled,
81801,3643,2025-01-31,342,4,550.00,2200.00,Cancelled,
81802,167,2024-12-30,323,10,10.54,105.40,Pending,
81803,6011,2024-05-21,351,1,440.38,440.38,Completed,2024-05-22
81804,832,2023-03-04,258,4,24.36,97.44,Completed,2023-03-07
81805,9135,2023-04-07,86,5,1674.35,8371.75,Pending,
81806,1521,2024-10-06,304,7,254.21,1779.47,Completed,2024-10-08
81807,4087,2023-09-16,172,8,1367.13,10937.04,Cancelled,
81808,9676,2024-06-20,,10,45.69,456.90,Pending,
81809,4241,2023-06-21,195,2,345.96,691.92,Cancelled,
81810,2919,2023-07-31,18,9,473.37,4260.33,Pending,
81811,8315,2025-06-24,133,9,1988.08,17892.72,Pending,
81812,5784,2024-12-09,319,2,341.87,683.74,Completed,2024-12-12
81813,5155,2025-01-21,107,2,122.95,245.90,Cancelled,
81814,4726,2023-03-08,100,2,1324.98,2649.96,Pending,
81815,8776,2025-06-03,418,4,1941.61,7766.44,Pending,
81816,3975,2024-11-26,293,8,1455.89,11647.12,Pending,
81817,1621,2024-01-20,58,1,332.16,332.16,Cancelled,
81818,6267,2025-02-03,69,7,777.64,5443.48,Cancelled,
81819,8565,2024-08-01,484,3,636.57,1909.71,Completed,2024-08-03
81820,6869,2025-03-17,66,7,41.39,289.73,Pending,
81821,744,2023-07-08,17,3,791.86,2375.58,Completed,2023-07-10
81822,6461,2023-02-13,226,8,991.48,7931.84,Pending,
81823,713,2023-11-05,7,9,27.21,244.89,Completed,2023-11-05
81824,1194,2024-11-26,270,7,1976.78,13837.46,Pending,
81825,5316,2025-07-27,384,5,28.68,143.40,Completed,2025-07-27
81826,852,2025-04-04,432,7,1160.44,8123.08,Cancelled,
81827,377,2023-08-05,326,2,1843.16,3686.32,Pending,
81828,4066,2025-03-11,185,4,1157.44,4629.76,Completed,2025-03-14
81829,1825,2025-04-23,23,3,844.27,2532.81,Cancelled,
81830,2814,2025-12-14,153,4,806.98,3227.92,Pending,
81831,4019,2024-01-07,383,8,1235.43,9883.44,Completed,2024-01-07
81832,14,2024-09-22,133,8,1988.08,15904.64,Completed,2024-09-25
81833,6121,2024-08-09,263,9,1398.36,12585.24,Cancelled,
81834,7323,2024-07-09,118,1,655.28,655.28,Pending,
81835,9125,2023-01-04,98,1,992.54,992.54,Cancelled,
81836,7516,2025-11-20,243,7,45.69,319.83,Cancelled,
81837,7892,2025-07-04,377,6,622.91,3737.46,Completed,2025-07-06
81838,2001,2024-05-11,82,8,1139.99,9119.92,Pending,
81839,9967,2024-11-20,466,10,1207.00,12070.00,Pending,
81840,8360,2024-09-29,77,5,336.27,1681.35,Cancelled,
81841,6193,2024-09-06,205,4,1271.53,5086.12,Pending,
81842,1824,2024-03-22,195,6,345.96,2075.76,Completed,2024-03-25
81843,1361,2025-06-02,368,1,161.68,161.68,Completed,2025-06-03
81844,4762,2023-10-11,107,6,122.95,737.70,Pending,
81845,2406,2024-12-04,190,5,1181.83,5909.15,Cancelled,
81846,7327,2025-03-27,6,1,1508.43,1508.43,Cancelled,
81847,5228,2023-03-27,273,1,1853.40,1853.40,Pending,
81848,131,2024-07-21,17,3,791.86,2375.58,Completed,2024-07-21
81849,8319,2025-07-29,265,5,574.78,2873.90,Cancelled,
81850,8174,2025-01-16,331,8,134.73,1077.84,Cancelled,
81851,8148,2025-11-27,97,7,705.66,4939.62,Completed,2025-11-30
81852,5414,2024-01-03,27,7,767.15,5370.05,Cancelled,
81853,8974,2023-04-20,211,9,1357.06,12213.54,Pending,
81854,7718,2023-01-23,250,9,991.43,8922.87,Cancelled,
81855,3470,2023-04-25,220,1,853.81,853.81,Cancelled,
81856,5743,2025-07-01,387,7,438.87,3072.09,Cancelled,
81857,3858,2025-07-27,493,7,91.72,642.04,Completed,2025-07-27
81858,3871,2023-09-13,248,6,1740.47,10442.82,Cancelled,
81859,8075,2025-12-28,458,2,1994.27,3988.54,Cancelled,
81860,9466,2025-02-22,287,1,1715.86,1715.86,Completed,2025-02-22
81861,8697,2024-11-04,360,2,214.05,428.10,Completed,2024-11-07
81862,8197,2023-07-01,285,8,1570.12,12560.96,Completed,2023-07-04
81863,4016,2025-04-15,3,6,1365.56,8193.36,Completed,2025-04-18
81864,6460,2023-02-05,259,3,1514.41,4543.23,Cancelled,
81865,5723,2023-05-04,50,1,1827.95,1827.95,Cancelled,
81866,9055,2025-11-08,145,4,895.94,3583.76,Completed,2025-11-11
81867,3865,2025-03-10,297,5,72.33,361.65,Cancelled,
81868,5797,2023-11-12,452,3,1321.46,3964.38,Pending,
81869,9112,2025-04-18,16,9,475.63,4280.67,Completed,2025-04-21
81870,4936,2023-03-23,435,10,36.24,362.40,Pending,
81871,2129,2024-10-28,110,6,963.34,5780.04,Cancelled,
81872,9011,2023-11-28,429,4,561.88,2247.52,Cancelled,
81873,2941,2023-04-27,221,2,1196.05,2392.10,Pending,
81874,8076,2023-10-05,226,3,991.48,2974.44,Pending,
81875,1880,2025-01-09,,3,1312.73,3938.19,Cancelled,
81876,4058,2025-02-17,257,1,1196.73,1196.73,Completed,2025-02-19
81877,951,2024-04-21,261,4,1520.73,6082.92,Completed,2024-04-24
81878,2321,2024-09-20,118,10,655.28,6552.80,Cancelled,
81879,6001,2023-06-27,435,10,36.24,362.40,Pending,
81880,6745,2024-09-02,291,10,43.27,432.70,Completed,2024-09-03
81881,2296,2024-10-03,103,5,1467.13,7335.65,Cancelled,
81882,5989,2024-09-09,37,10,1669.86,16698.60,Pending,
81883,286,2024-02-04,406,1,960.05,960.05,Pending,
81884,9431,2023-06-16,355,8,359.74,2877.92,Completed,2023-06-16
81885,1699,2023-12-27,32,5,1981.62,9908.10,Cancelled,
81886,343,2023-12-06,432,6,1160.44,6962.64,Completed,2023-12-06
81887,9674,2024-12-27,464,6,1940.35,11642.10,Cancelled,
81888,7815,2025-04-06,6,5,1508.43,7542.15,Completed,2025-04-09
81889,7288,2025-10-14,75,2,696.75,1393.50,Cancelled,
81890,8556,2024-11-14,413,10,1162.41,11624.10,Cancelled,
81891,4194,2024-06-16,120,1,1007.50,1007.50,Cancelled,
81892,5389,2025-01-25,252,9,120.23,1082.07,Completed,2025-01-27
81893,9338,2025-07-12,35,8,791.28,6330.24,Pending,
81894,7082,2023-03-16,146,1,1214.78,1214.78,Completed,2023-03-16
81895,2709,2023-10-08,170,8,710.40,5683.20,Pending,
81896,5697,2023-05-03,350,5,1211.15,6055.75,Completed,2023-05-06
81897,6690,2023-06-04,499,7,93.02,651.14,Pending,
81898,8022,2023-02-04,449,10,996.46,9964.60,Cancelled,
81899,1815,2024-03-06,492,9,999.85,8998.65,Completed,2024-03-06
81900,6360,2025-02-25,211,8,1357.06,10856.48,Pending,
81901,7301,2024-12-27,33,6,1264.02,7584.12,Pending,
81902,286,2023-08-03,278,1,1215.12,1215.12,Completed,2023-08-05
81903,7155,2023-12-21,395,1,1300.58,1300.58,Completed,2023-12-22
81904,3555,2023-12-24,262,6,1630.45,9782.70,Completed,2023-12-25
81905,1338,2024-03-22,182,1,698.77,698.77,Pending,
81906,8060,2023-02-10,161,6,918.88,5513.28,Pending,
81907,8430,2024-12-21,210,6,190.91,1145.46,Pending,
81908,9632,2025-02-13,374,3,1219.51,3658.53,Pending,
81909,5892,2025-05-28,203,2,982.62,1965.24,Pending,
81910,6684,2025-04-05,389,2,795.97,1591.94,Cancelled,
81911,1969,2024-06-22,372,9,468.21,4213.89,Pending,
81912,7557,2024-12-20,158,6,1026.84,6161.04,Completed,2024-12-22
81913,5304,2025-08-12,227,5,1765.53,8827.65,Pending,
81914,1475,2024-08-14,402,5,1455.95,7279.75,Pending,
81915,7865,2025-08-30,9,4,45.22,180.88,Cancelled,
81916,3595,2025-09-09,97,7,705.66,4939.62,Cancelled,
81917,9423,2023-02-02,72,9,1776.47,15988.23,Cancelled,
81918,6075,2023-01-26,265,3,574.78,1724.34,Cancelled,
81919,8143,2024-06-23,84,8,1387.75,11102.00,Cancelled,
81920,673,2023-09-04,306,3,210.02,630.06,Cancelled,
81921,2488,2025-09-10,76,10,1014.14,10141.40,Cancelled,
81922,966,2025-12-30,77,6,336.27,2017.62,Completed,2025-12-31
81923,9637,2024-11-28,205,10,1271.53,12715.30,Cancelled,
81924,7863,2025-07-04,257,9,1196.73,10770.57,Cancelled,
81925,8841,2024-12-21,249,6,930.26,5581.56,Completed,2024-12-21
81926,9940,2023-07-18,424,4,1035.06,4140.24,Cancelled,
81927,4588,2023-06-02,275,7,727.93,5095.51,Pending,
81928,1131,2024-07-12,298,1,261.78,261.78,Completed,2024-07-14
81929,2328,2023-04-30,104,5,1232.37,6161.85,Pending,
81930,575,2024-08-09,266,10,537.94,5379.40,Completed,2024-08-09
81931,6773,2023-08-27,220,6,853.81,5122.86,Pending,
81932,8700,2024-12-30,378,8,548.20,4385.60,Completed,2025-01-02
81933,2780,2025-03-04,417,10,1068.02,10680.20,Cancelled,
81934,4797,2025-11-18,58,2,332.16,664.32,Completed,2025-11-18
81935,9327,2025-09-19,485,2,722.27,1444.54,Completed,2025-09-22
81936,4003,2023-12-09,357,6,916.26,5497.56,Cancelled,
81937,1840,2023-10-30,204,4,830.59,3322.36,Pending,
81938,8594,2023-09-14,308,9,1509.31,13583.79,Cancelled,
81939,3506,2024-10-18,267,8,1167.45,9339.60,Pending,
81940,2866,2023-07-01,482,10,927.32,9273.20,Completed,2023-07-01
81941,5725,2024-04-27,185,5,1157.44,5787.20,Pending,
81942,2180,2024-02-12,48,9,32.27,290.43,Pending,
81943,719,2024-10-10,134,8,1635.69,13085.52,Pending,
81944,6146,2023-06-15,446,9,112.16,1009.44,Completed,2023-06-16
81945,94,2024-08-12,345,6,1501.75,9010.50,Pending,
81946,8752,2024-03-29,267,10,1167.45,11674.50,Pending,
81947,7909,2025-11-11,123,6,1599.48,9596.88,Pending,
81948,1058,2023-11-09,21,6,561.56,3369.36,Cancelled,
81949,1452,2024-07-06,402,1,1455.95,1455.95,Completed,2024-07-06
81950,835,2023-02-14,481,9,529.79,4768.11,Pending,
81951,2817,2025-07-27,163,3,165.66,496.98,Pending,
81952,1831,2023-12-29,264,2,753.26,1506.52,Cancelled,
81953,9509,2024-12-25,108,8,1817.91,14543.28,Pending,
81954,6393,2023-01-05,279,9,1889.84,17008.56,Cancelled,
81955,3217,2023-01-28,256,3,600.66,1801.98,Pending,
81956,8147,2024-12-23,229,2,1720.05,3440.10,Cancelled,
81957,4802,2024-02-13,379,8,827.07,6616.56,Completed,2024-02-14
81958,7317,2023-11-08,272,10,1142.48,11424.80,Pending,
81959,3659,2024-02-29,249,10,930.26,9302.60,Cancelled,
81960,9031,2025-07-18,426,10,1500.04,15000.40,Pending,
81961,3337,2024-08-11,180,4,348.67,1394.68,Completed,2024-08-12
81962,5836,2025-02-24,171,10,1697.87,16978.70,Completed,2025-02-27
81963,7633,2023-12-20,442,4,899.08,3596.32,Completed,2023-12-21
81964,1089,2023-01-13,68,3,508.35,1525.05,Cancelled,
81965,7267,2024-05-31,177,5,1461.37,7306.85,Pending,
81966,7951,2024-04-08,148,2,789.86,1579.72,Pending,
81967,2075,2025-10-05,173,7,1313.54,9194.78,Pending,
81968,891,2025-11-27,122,8,1953.53,15628.24,Cancelled,
81969,8799,2025-05-29,318,6,1871.24,11227.44,Pending,
81970,8207,2023-09-23,220,6,853.81,5122.86,Cancelled,
81971,4204,2023-05-06,153,6,806.98,4841.88,Pending,
81972,469,2023-06-09,142,8,1629.68,13037.44,Pending,
81973,8820,2025-06-13,382,3,393.26,1179.78,Completed,2025-06-14
81974,1466,2023-01-06,320,4,1085.74,4342.96,Completed,2023-01-09
81975,7371,2023-09-12,156,2,1313.65,2627.30,Cancelled,
81976,5105,2025-03-16,198,9,301.62,2714.58,Completed,2025-03-17
81977,5592,2024-10-20,34,3,1689.25,5067.75,Completed,2024-10-21
81978,822,2023-01-06,192,7,778.27,5447.89,Pending,
81979,9815,2025-09-24,326,1,1843.16,1843.16,Pending,
81980,3038,2023-01-01,38,5,1512.23,7561.15,Completed,2023-01-02
81981,9300,2024-02-12,471,5,1287.24,6436.20,Completed,2024-02-15
81982,2499,2024-04-20,249,2,930.26,1860.52,Completed,2024-04-20
81983,9968,2023-11-02,313,6,813.44,4880.64,Completed,2023-11-03
81984,9501,2023-10-13,222,3,1905.25,5715.75,Cancelled,
81985,6610,2025-01-18,368,2,161.68,323.36,Cancelled,
81986,1171,2023-12-10,58,1,332.16,332.16,Cancelled,
81987,9291,2023-02-15,324,8,494.81,3958.48,Completed,2023-02-18
81988,7408,2024-01-16,409,3,729.05,2187.15,Completed,2024-01-19
81989,4083,2025-02-05,28,7,263.08,1841.56,Unknown,2025-02-05
81990,8514,2023-07-01,365,3,1704.29,5112.87,Completed,2023-07-03
81991,2220,2024-09-19,276,6,1700.73,10204.38,Pending,
81992,7499,2024-09-05,371,1,709.15,709.15,Pending,
81993,685,2025-02-12,184,1,1301.57,1301.57,Cancelled,
81994,1304,2024-07-02,323,8,10.54,84.32,Pending,
81995,6048,2025-09-11,444,2,1831.96,3663.92,Completed,2025-09-14
81996,1996,2023-06-25,301,5,1865.31,9326.55,Completed,2023-06-27
81997,9402,2025-02-20,197,2,1984.28,3968.56,Cancelled,
81998,8496,2024-05-25,287,9,1715.86,15442.74,Completed,2024-05-27
81999,6342,2025-06-15,384,1,28.68,28.68,Cancelled,
82000,7610,2024-11-23,235,5,168.23,841.15,Completed,2024-11-24
82001,8933,2025-04-23,108,6,1817.91,10907.46,Completed,2025-04-23
82002,9572,2025-11-17,108,1,1817.91,1817.91,Pending,
82003,7142,2023-05-26,416,1,1323.82,1323.82,Completed,2023-05-29
82004,1895,2024-04-03,52,6,1539.18,9235.08,Pending,
82005,9745,2025-05-10,28,6,263.08,1578.48,Pending,
82006,9263,2025-08-23,64,1,1592.29,1592.29,Completed,2025-08-24
82007,9313,2025-03-13,303,4,435.30,1741.20,Pending,
82008,2913,2023-03-31,89,8,1339.32,10714.56,Cancelled,
82009,5030,2023-07-03,342,9,550.00,4950.00,Cancelled,
82010,3932,2025-10-21,345,9,1501.75,13515.75,Completed,2025-10-23
82011,9337,2025-06-04,248,6,1740.47,10442.82,Pending,
82012,3900,2025-01-28,28,6,263.08,1578.48,Completed,2025-01-31
82013,9077,2025-01-28,302,1,852.81,852.81,Completed,2025-01-31
82014,1568,2025-03-27,309,1,52.42,52.42,Completed,2025-03-29
82015,3995,2025-08-19,288,5,1588.32,7941.60,Cancelled,
82016,6514,2025-05-29,314,2,91.42,182.84,Completed,2025-05-29
82017,8451,2024-12-16,229,7,1720.05,12040.35,Cancelled,
82018,1300,2024-03-10,127,10,208.15,2081.50,Completed,2024-03-13
82019,4936,2025-06-24,433,3,1322.64,3967.92,Cancelled,
82020,5337,2025-03-30,166,10,236.15,2361.50,Pending,
82021,7785,2025-11-05,432,9,1160.44,10443.96,Completed,2025-11-08
82022,7226,2024-02-23,20,1,1137.66,1137.66,Pending,
82023,3052,2025-04-03,164,1,1840.67,1840.67,Pending,
82024,3000,2025-08-04,326,4,1843.16,7372.64,Pending,
82025,784,2023-09-08,323,5,10.54,52.70,Completed,2023-09-10
82026,6813,2025-10-25,110,2,963.34,1926.68,Pending,
82027,5560,2023-02-26,20,6,1137.66,6825.96,Cancelled,
82028,4312,2025-01-12,269,7,1222.87,8560.09,Completed,2025-01-13
82029,5158,2023-12-15,60,8,1057.20,8457.60,Cancelled,
82030,3344,2023-08-19,208,4,611.87,2447.48,Completed,2023-08-20
82031,5705,2025-12-06,257,5,1196.73,5983.65,Pending,
82032,9813,2025-07-17,82,4,1139.99,4559.96,Cancelled,
82033,4763,2024-03-22,198,9,301.62,2714.58,Pending,
82034,894,2025-08-19,382,invalid-integer,393.26,3932.60,Pending,
82035,5922,2025-03-14,49,10,1814.56,18145.60,Pending,
82036,1997,2024-08-19,347,6,341.64,2049.84,Cancelled,
82037,6300,2024-04-08,168,4,768.49,3073.96,Cancelled,
82038,8025,2024-11-27,486,5,203.77,1018.85,Pending,
82039,2161,2023-12-13,7,10,27.21,272.10,Completed,2023-12-13
82040,1128,2024-08-29,416,10,1323.82,13238.20,Pending,
82041,3286,2025-12-16,284,5,1125.76,5628.80,Cancelled,
82042,4137,2023-10-11,384,6,28.68,172.08,Pending,
82043,3835,2024-10-23,14,8,998.16,7985.28,Completed,2024-10-24
82044,2030,2024-02-10,103,3,1467.13,4401.39,Completed,2024-02-12
82045,7174,2025-06-05,208,6,611.87,3671.22,Cancelled,
82046,5440,2024-11-10,184,8,1301.57,10412.56,Cancelled,
82047,3848,2023-10-09,47,3,1577.81,4733.43,Pending,
82048,5018,2025-09-02,3,8,1365.56,10924.48,Pending,
82049,7589,2024-11-29,65,9,1055.23,9497.07,Completed,2024-11-30
82050,9042,2024-08-01,318,9,1871.24,16841.16,Completed,2024-08-04
82051,7172,2023-07-21,24,9,886.06,7974.54,Cancelled,
82052,3129,2023-12-02,156,3,1313.65,3940.95,Pending,
82053,9069,2025-06-05,243,6,45.69,274.14,Cancelled,
82054,3470,2023-07-28,415,7,1150.01,8050.07,Completed,2023-07-29
82055,1412,2023-03-09,286,10,1043.56,10435.60,Cancelled,
82056,7553,2024-09-10,116,5,291.32,1456.60,Completed,2024-09-12
82057,8568,2023-05-08,409,4,729.05,2916.20,Completed,2023-05-11
82058,21,2023-01-28,243,9,45.69,411.21,Pending,
82059,6521,2024-11-27,433,3,1322.64,3967.92,Cancelled,
82060,5800,2024-09-30,113,8,1658.83,13270.64,Pending,
82061,9573,2023-06-25,129,3,1890.15,5670.45,Pending,
82062,8216,2023-06-04,362,6,171.33,1027.98,Cancelled,
82063,987,2024-09-01,290,5,482.00,2410.00,Completed,2024-09-02
82064,4398,2025-01-13,30,4,1673.29,6693.16,Cancelled,
82065,7681,2023-09-26,295,6,1775.12,10650.72,Pending,
82066,5723,2023-06-10,208,1,611.87,611.87,Cancelled,
82067,2356,2025-02-01,95,1,1958.99,1958.99,Pending,
82068,2452,2024-07-23,3,8,1365.56,10924.48,Completed,2024-07-25
82069,3059,2023-05-04,34,2,1689.25,3378.50,Cancelled,
82070,893,2023-02-01,209,2,1075.19,2150.38,Pending,
82071,3204,2023-12-03,92,10,681.10,6811.00,Cancelled,
82072,9239,2024-11-15,199,8,1690.33,13522.64,Cancelled,
82073,4330,2024-09-19,414,3,1540.49,4621.47,Completed,2024-09-21
82074,1632,2023-02-10,303,1,435.30,435.30,Pending,
82075,9960,2024-07-18,83,4,403.34,1613.36,Completed,2024-07-20
82076,9504,2023-07-13,30,10,1673.29,16732.90,Completed,2023-07-15
82077,8615,2024-10-03,380,4,92.97,371.88,Pending,
82078,4322,2025-03-03,39,9,788.23,7094.07,Completed,2025-03-04
82079,2755,2024-04-13,378,10,548.20,5482.00,Pending,
82080,3930,2025-12-15,365,4,1704.29,6817.16,Completed,2025-12-15
82081,2501,2024-03-20,157,2,721.90,1443.80,Pending,
82082,762,2023-05-24,349,5,352.56,1762.80,Pending,
82083,290,2024-05-23,451,5,1786.35,8931.75,Pending,
82084,9118,2025-08-31,326,9,1843.16,16588.44,Completed,2025-08-31
82085,7050,2023-06-07,69,7,777.64,5443.48,Completed,2023-06-10
82086,3308,2024-06-03,404,7,962.82,6739.74,Completed,2024-06-06
82087,8856,2023-06-13,254,4,1121.40,4485.60,Completed,2023-06-14
82088,7489,2024-10-31,379,3,827.07,2481.21,Pending,
82089,6619,2023-11-01,472,6,1927.65,11565.90,Completed,2023-11-02
82090,6655,2024-05-28,218,9,246.68,2220.12,Pending,
82091,8558,2025-03-21,181,10,548.29,5482.90,Pending,
82092,595,2024-11-25,56,3,540.71,1622.13,Pending,
82093,7851,2023-07-28,269,5,1222.87,6114.35,Pending,
82094,1186,2025-02-06,400,3,826.36,2479.08,Completed,2025-02-06
82095,8216,2023-05-17,457,4,1694.23,6776.92,Pending,
82096,4582,2025-05-26,10,5,962.35,4811.75,Pending,
82097,5522,2023-10-07,441,10,1357.19,13571.90,Pending,
82098,4424,2023-01-29,15,7,291.06,2037.42,Completed,2023-02-01
82099,2261,2024-08-10,97,5,705.66,3528.30,Cancelled,
82100,1563,2023-10-30,285,9,1570.12,14131.08,Cancelled,
82101,2090,2025-11-21,406,9,960.05,8640.45,Cancelled,
82102,2116,2025-03-14,176,3,709.30,2127.90,Completed,2025-03-15
82103,2110,2025-10-09,238,5,1532.93,7664.65,Completed,2025-10-11
82104,709,2025-07-21,340,7,346.01,2422.07,Completed,2025-07-22
82105,7125,2023-04-06,469,4,1669.38,6677.52,Pending,
82106,4647,2023-07-04,492,2,999.85,1999.70,Cancelled,
82107,5378,2025-07-05,363,8,1934.15,15473.20,Completed,2025-07-07
82108,4880,2023-05-28,143,6,275.49,1652.94,Pending,
82109,8098,2024-11-29,417,8,1068.02,8544.16,Cancelled,
82110,260,2023-05-24,328,8,476.55,3812.40,Pending,
82111,9798,2025-07-10,73,2,552.13,1104.26,Completed,2025-07-12
82112,4540,2023-03-31,416,5,1323.82,6619.10,Completed,2023-04-01
82113,3364,2023-05-08,30,10,1673.29,16732.90,Cancelled,
82114,2920,2023-04-11,179,10,1502.65,15026.50,Completed,2023-04-13
82115,4170,2023-06-20,431,5,637.18,3185.90,Cancelled,
82116,7429,2025-09-09,31,10,1864.57,18645.70,Pending,
82117,4365,2023-06-22,103,9,1467.13,13204.17,Cancelled,
82118,7408,2023-06-16,435,6,36.24,217.44,Cancelled,
82119,8672,2024-09-04,258,8,24.36,194.88,Cancelled,
82120,6975,2023-11-23,81,8,45.70,365.60,Cancelled,
82121,8193,2023-05-18,240,10,1797.33,17973.30,Pending,
82122,5665,2023-02-20,48,3,32.27,96.81,Completed,2023-02-22
82123,5363,2025-12-08,92,7,681.10,4767.70,Cancelled,
82124,3898,2024-01-04,67,8,1926.16,15409.28,Pending,
82125,4394,2025-05-18,190,3,1181.83,3545.49,Cancelled,
